id,customer,product,price,sale_date
2879,Samantha Reynolds,Headphones,217.67,2023-08-17
2880,,Keyboard,737.97,2023-08-15
2881,Jeffery Green,Headphones,382.79,2024-01-11
2882,Erin Ellis,Headphones,926.73,2024-11-30
2883,Laura Gomez,Camera,187.84,2025-05-06
2884,Brittany Mejia,Printer,653.6,2023-12-30
2885,Alexander Guzman,Headphones,630.7,2025-04-10
2886,Kimberly Blevins,Smartphone,127.61,2024-03-28
2887,David Clark,Monitor,691.1,2024-03-10
2888,Devin Mayer,Speaker,778.09,2024-01-07
2889,Chad Nolan,Laptop,779.95,2024-06-18
2890,Jaime Wallace,Speaker,282.46,2025-01-26
2891,Jamie Griffin,Tablet,21.49,2024-05-19
2892,James Olsen,Laptop,494.33,2023-10-08
2893,Thomas Ramsey,Printer,232.69,2023-10-29
2894,Barbara Burns,Mouse,484.7,2024-10-17
2895,Emily Lee,Laptop,796.4,2025-07-22
2896,Heather Scott,Camera,999.95,2023-10-22
2897,Adam Lara,Monitor,575.71,2024-05-20
2898,Heather Bautista,Laptop,716.63,2025-04-04
2899,Ryan Turner,Printer,193.04,2025-08-01
2900,Mason Price,Smartphone,399.86,2024-07-11
2901,Denise Holland,Printer,493.68,2024-03-25
2902,David Cunningham,Mouse,543.59,2023-11-03
2903,Michael Farmer,Laptop,755.97,2023-09-15
2904,Sharon Guerrero,Laptop,188.86,2024-04-29
2905,Christopher Thompson,Headphones,15.27,2025-06-16
2906,Natalie Patrick,Tablet,131.81,2023-12-12
2907,Ashley Martin,Keyboard,656.11,2024-07-30
2908,,Monitor,852.94,2024-02-11
2909,Richard Rivera,Printer,305.59,2025-05-12
2910,Shane Mcintyre,Headphones,428.82,2023-09-04
2911,Kyle Fox,Smartphone,255.85,
2912,Steven Davis,Printer,450.47,2025-07-24
2913,John Lucero,Tablet,527.44,2025-04-18
2914,Brandy Morrison,Tablet,610.11,2024-11-09
2915,,Laptop,665.99,2023-11-03
2916,Holly Austin,Keyboard,150.25,2025-01-06
2917,Paul Christian,Keyboard,957.85,2023-12-23
2918,Carlos Dunlap,Keyboard,595.87,2024-01-13
2919,Brandon Powell,Mouse,427.79,2025-05-11
2920,Darrell Lopez,Monitor,387.96,2024-11-25
2921,William Barnett,Speaker,461.51,2024-08-16
2922,Sophia Wolf,Speaker,940.8,2023-11-06
2923,Matthew Riley,Keyboard,79.85,2025-06-15
2924,Taylor Cruz,Keyboard,717.3,2023-09-06
2925,Christopher Thomas,Printer,608.9,2023-08-26
2926,Candice Morris,Headphones,323.2,2024-09-23
2927,Mr. Mark Montoya,Speaker,35.65,2024-09-26
2928,Daniel Howell,Laptop,277.42,2024-09-04
2929,Douglas Mack,Printer,412.71,2025-06-07
2930,Steven Scott,Laptop,369.19,2025-03-13
2931,Mr. Matthew Barnett,Monitor,154.87,2024-04-08
2932,Amy Diaz,Monitor,19.76,2024-11-13
2933,Beth Perez,Keyboard,384.85,2024-07-01
2934,Joshua Phillips,Laptop,183.97,2025-05-01
2935,Jeffrey Joyce,Monitor,592.94,2023-10-01
2936,Kathy Sanders,Laptop,533.67,2025-06-20
2937,Mrs. Sara Walker MD,Monitor,556.03,2025-01-19
2938,Kyle Hernandez,Smartphone,179.04,2025-04-21
2939,Rebecca Cox,Speaker,188.87,2024-01-17
2940,Kiara Brooks,Printer,556.15,2023-10-14
2941,Mark Montgomery,Speaker,482.09,2025-04-09
2942,Brittany Dunlap,Smartphone,689.79,2024-10-20
2943,Diana Haley,Headphones,151.24,2025-06-25
2944,Steven Stanton,Monitor,62.34,2025-05-16
2945,Chad Hurley,Tablet,710.43,2023-08-02
2946,Justin Collins,Mouse,424.06,2025-06-06
2947,Tina Brown,Camera,986.38,2024-05-27
2948,Rodney Duran,Printer,293.95,2025-03-13
2949,Dana Hartman,Printer,942.26,2024-11-16
2950,Corey Flowers,Keyboard,312.14,2023-09-22
2951,Desiree Stafford,Monitor,412.45,2023-10-31
2952,Terry Hernandez,Laptop,638.33,2024-06-21
2953,Paige Smith,Keyboard,945.42,2023-10-26
2954,Brian Fuller,Smartphone,93.74,2024-07-11
2955,Elizabeth Martinez,UNKNOWN_PRODUCT,810.26,2025-01-26
2956,Benjamin Werner,Printer,933.12,2025-05-28
2957,Dillon Travis,Camera,519.86,2024-05-06
2958,Ashley Owens,Printer,700.9,2024-10-02
2959,Melissa Bauer,Mouse,198.28,2025-02-06
2960,Brian Bright,Smartphone,717.02,2024-10-16
2961,Heidi Booth,Tablet,251.78,2024-11-30
2962,Tracey Fisher,UNKNOWN_PRODUCT,687.24,2024-11-10
2963,Diana Ramsey,Headphones,677.78,2024-02-19
2964,Jordan Barnes,Printer,904.76,2025-04-04
2965,Mrs. Ashley Shaffer,Tablet,841.01,2024-01-26
2966,Kevin Wade Jr.,Smartphone,428.5,2025-02-22
2967,Kristina Monroe,Tablet,970.03,2024-05-02
2968,Tammy Reyes,Keyboard,833.41,2024-10-14
2969,Rebecca Finley,Laptop,297.16,2024-09-25
2970,Phillip Ward,Monitor,220.94,2024-12-05
2971,Jennifer Long,Mouse,399.69,2025-01-27
2972,Richard Phelps,UNKNOWN_PRODUCT,827.47,2024-09-24
2973,Teresa Li,Mouse,849.87,2024-11-03
2974,Maureen Johnson,Smartphone,619.37,2024-09-19
2975,Tracy Garcia,Tablet,116.09,2025-06-05
2976,Monica Atkinson,UNKNOWN_PRODUCT,408.05,2024-02-03
2977,Hailey Beltran,Camera,205.57,2024-01-30
2978,Anthony Ellis,Headphones,416.61,2025-07-26
2979,Riley Clark,Smartphone,164.07,2025-02-15
2980,Erica Morales,Keyboard,475.99,2024-04-12
2981,Sarah Gates,Tablet,434.06,2024-04-01
2982,Natalie Huff,Monitor,117.61,2024-01-15
2983,Ashley Bowen,Camera,170.22,2024-11-11
2984,Jonathan Lopez,Speaker,15.75,2024-05-07
2985,Michael Bell,Keyboard,119.56,2025-03-13
2986,Nicole Chung,Headphones,400.6,2024-03-24
2987,Kevin Stout,Smartphone,168.71,2024-12-25
2988,Nicole Medina,Camera,960.1,2024-05-18
2989,Christina Davis,Laptop,426.88,2024-10-12
2990,Jennifer Baker,Headphones,331.64,2025-01-06
2991,Jennifer Morse,Speaker,506.84,2023-10-16
2992,Robin Clay,Speaker,140.1,2024-03-03
2993,Angela Key,Smartphone,134.86,2024-06-20
2994,Joshua Contreras,Smartphone,769.71,2024-02-18
2995,Roy Lucero II,Tablet,435.37,2024-01-14
2996,Cindy Smith,Smartphone,439.99,2024-01-27
2997,Logan Massey,Camera,91.79,2024-05-31
2998,Laura Gutierrez,Mouse,160.97,2025-04-12
2999,Lori Oneal,Keyboard,288.33,2025-07-17
3000,Michelle Holden,Monitor,994.31,2025-03-11
3001,Jacob Mccullough,Speaker,206.43,2025-06-16
3002,Howard Rubio,Laptop,704.13,2023-11-08
3003,Victoria Wright,Headphones,196.78,2024-08-29
3004,William Mueller,Headphones,237.09,2024-08-06
3005,Erik Aguirre,Smartphone,281.12,2024-10-16
3006,Michelle Newman,Headphones,432.04,2024-09-10
3007,Mrs. Laura Brown,Laptop,865.71,2024-10-27
3008,Jeffrey Benton Jr.,Printer,313.38,2024-09-14
3009,Amy Bailey,Keyboard,229.56,2025-04-27
3010,Michael Jones,Smartphone,514.77,2025-01-08
3011,Theresa Luna,Monitor,118.95,2025-01-04
3012,Michael Bender DVM,Tablet,714.47,2024-01-06
3013,Joshua Leonard,Smartphone,189.93,
3014,Sherri Shah,Keyboard,292.46,2023-11-15
3015,Melanie Edwards,Mouse,109.75,2023-08-06
3016,Michelle Howard,Camera,369.95,2023-10-28
3017,Lisa Moreno,Laptop,672.26,2025-01-16
3018,Danielle Guzman,Headphones,337.9,2025-02-06
3019,Christopher Banks,Tablet,745.5,2024-07-28
3020,Brandon Shah,Mouse,377.88,2024-09-24
3021,Jasmine Russell,Keyboard,588.48,2024-12-23
3022,Greg Davis,Laptop,139.18,2024-04-17
3023,Sherry Porter,Laptop,50.63,2023-12-14
3024,Darrell Duke,Keyboard,201.0,2024-11-06
3025,Paul Warren,Laptop,84.13,2023-08-16
3026,Vicki Brown,Tablet,308.46,2024-04-30
3027,Victor Rice,Keyboard,538.22,2023-08-05
3028,Alexander Stein,Headphones,199.79,2024-09-16
3029,Tina Lopez,Monitor,892.67,2024-10-28
3030,Daniel Reed,Printer,975.37,2025-04-30
3031,Linda Berry,Camera,633.57,2025-05-14
3032,Sheryl Thompson,Speaker,77.03,2023-11-18
3033,Amanda Williams,Printer,792.98,2024-08-28
3034,Teresa Aguirre,Monitor,699.74,2024-03-16
3035,Gregory White,Smartphone,956.24,2024-08-15
3036,Kathleen Munoz,Keyboard,743.31,2025-07-31
3037,Teresa Mcfarland,Printer,871.55,2024-09-05
3038,Jerome Wilson,Headphones,443.37,2024-09-10
3039,Jacob Allen,Printer,781.58,2025-03-21
3040,Jared Howard,Monitor,not_a_price,2025-06-02
3041,Rita Browning,Mouse,699.75,2024-12-31
3042,Annette Meyer,Printer,460.89,2024-11-29
3043,Joseph Andrews,Printer,266.25,2024-08-24
3044,Joshua Harris,Monitor,711.17,2024-03-23
3045,Craig Raymond,Headphones,231.69,2024-06-08
3046,Bradley Johnson,Monitor,48.7,2023-10-17
3047,Lisa Torres,Monitor,927.98,2025-07-27
3048,Patricia Hale,Smartphone,645.99,2024-08-21
3049,Travis Parker,Keyboard,539.25,
3050,Kimberly Davidson,Mouse,972.5,2025-01-23
3051,Amber Turner,Printer,271.4,2023-12-17
3052,Amy Bryan,Mouse,301.95,2025-05-01
3053,Kelly Thompson,Smartphone,825.69,2024-04-29
3054,Susan Garcia,Monitor,184.97,2025-06-26
3055,Michelle Jones,Printer,660.74,2023-12-28
3056,Martin Smith,Mouse,115.38,2025-06-06
3057,Michael Glass,Speaker,946.2,2023-08-05
3058,Robert Guerra,Mouse,555.37,2025-07-21
3059,Dr. Jacqueline Monroe,Keyboard,331.02,2023-09-03
3060,David Barnett,Speaker,164.09,2025-05-07
3061,Kenneth Shields,Speaker,374.95,2024-11-01
3062,Shawn Doyle,Laptop,501.0,2024-02-17
3063,Jennifer Gutierrez,Headphones,196.97,2024-02-21
3064,Ruth Freeman,Headphones,not_a_price,2024-10-13
3065,Jennifer Dominguez,Headphones,819.32,2024-06-25
3066,Courtney Walsh,Keyboard,78.76,2023-10-25
3067,Katherine White,Keyboard,460.47,2024-03-28
3068,Dawn Becker,Speaker,109.23,2025-06-12
3069,Joshua Mitchell,Smartphone,607.26,2024-09-21
3070,,Smartphone,118.94,2025-05-09
3071,Kristen Jimenez,Headphones,255.86,2023-11-02
3072,Julie Rodriguez MD,Headphones,939.21,2025-04-01
3073,Phillip Drake,Smartphone,958.04,2024-01-25
3074,Jessica Thomas,Tablet,854.19,2024-10-11
3075,Timothy Wang,Headphones,485.62,2023-12-18
3076,Evan Carroll,Camera,817.31,2025-06-25
3077,Trevor Weeks,Camera,162.97,2024-04-13
3078,Mathew Myers,Monitor,631.21,2023-11-21
3079,Arthur White,Smartphone,111.79,2023-12-22
3080,Jessica Savage,Printer,887.59,2023-09-21
3081,Joseph Hawkins,UNKNOWN_PRODUCT,913.05,2023-11-14
3082,Amy Cohen,Speaker,155.9,2024-05-27
3083,Lisa Jackson,Keyboard,922.47,2025-06-13
3084,Charles Garcia,Laptop,496.9,2024-01-19
3085,Justin Cervantes,Keyboard,110.72,2025-02-13
3086,Danny Fuller,Tablet,85.53,2024-09-17
3087,Matthew Bartlett,Tablet,924.09,2025-06-17
3088,Diane Jensen,Smartphone,608.46,2024-06-25
3089,Melanie Salazar,Printer,341.5,2024-04-10
3090,Jordan Calhoun MD,Speaker,158.72,2024-08-28
3091,Charles Walsh,Monitor,628.51,2023-12-07
3092,Yvonne Macias,Laptop,278.38,2024-04-27
3093,Robert Thomas,Tablet,933.55,2024-07-03
3094,Kimberly Perez,Laptop,790.97,2024-05-22
3095,Heather Mcmahon,Headphones,780.01,2024-06-04
3096,Nicholas Wallace,Headphones,396.69,2024-05-11
3097,Gabriel Ross,Camera,816.5,2025-01-11
3098,Daniel Lee,Speaker,959.99,2023-12-22
3099,Mary Montgomery,Laptop,329.82,2025-05-21
3100,Pamela Russell,Speaker,359.08,2024-11-14
3101,Charles Rodriguez,Camera,696.49,2024-11-20
3102,Ross Hampton,Tablet,146.84,2024-10-30
3103,Daniel Arnold,Keyboard,389.35,2023-11-24
3104,Joseph White,Printer,538.43,2024-06-20
3105,Jasmin Estrada,Keyboard,390.78,2024-02-17
3106,Kristine Moore,Speaker,531.68,2024-05-21
3107,Christina Jenkins,Keyboard,706.06,2024-07-09
3108,Bianca Velazquez,Smartphone,211.25,2024-03-20
3109,Lisa Moss,Tablet,562.79,2025-05-03
3110,Rachel Miller,Laptop,68.98,2023-08-08
3111,Amy Phelps,Headphones,301.75,2024-03-18
3112,Christina Hernandez,Printer,972.1,2024-01-04
3113,Heidi Blankenship,Keyboard,218.63,2024-10-01
3114,Karen Padilla,Headphones,126.06,2024-02-29
3115,Justin Lester,UNKNOWN_PRODUCT,383.69,2023-11-21
3116,Joseph Montgomery,Tablet,63.54,2023-11-25
3117,Julie Lucero,Mouse,83.03,2024-12-18
3118,Vanessa Beck,Headphones,39.88,2023-11-17
3119,Perry Taylor,UNKNOWN_PRODUCT,252.6,2024-05-06
3120,Christopher Smith,Headphones,767.76,2024-12-17
3121,Tara Richards,Headphones,750.63,2023-12-12
3122,Tracy Potts,Monitor,475.48,2024-09-19
3123,Victoria Tanner,Camera,783.58,2023-09-21
3124,Eric Long,Monitor,120.15,2023-11-19
3125,Rachel Caldwell DVM,Smartphone,608.13,2024-03-23
3126,Tiffany Miller,Headphones,20.76,2024-10-15
3127,Alexis Vance,Camera,558.61,2024-06-02
3128,Samuel Lee,Mouse,506.85,2024-02-22
3129,Sydney Burns,Speaker,932.14,2025-05-25
3130,David Parker,Laptop,526.29,2024-06-25
3131,Andrew Brady,Headphones,745.7,2025-02-07
3132,Bobby Arnold,Smartphone,226.72,2023-11-05
3133,Lori Navarro,Printer,609.03,2023-08-16
3134,Tanner James,Camera,482.64,2023-08-28
3135,Melissa Rogers,Speaker,828.98,2025-03-11
3136,Rachel Russell,Tablet,650.18,2024-04-08
3137,Michelle Tran,Laptop,113.36,2024-07-24
3138,Thomas Sellers,Tablet,37.77,2023-10-02
3139,Emma Hicks,Printer,115.4,2023-10-23
3140,Renee Rodriguez,Smartphone,758.96,2023-09-25
3141,Christian Solis,Printer,209.71,2025-02-21
3142,Alexandra Smith,Keyboard,276.48,2025-03-13
3143,Lisa Moore,Mouse,54.43,2024-11-01
3144,Julia Marks,Camera,55.22,2025-02-26
3145,Bryan Padilla,Monitor,18.39,2023-12-25
3146,Angela Davis,Monitor,959.15,2025-06-27
3147,Rickey Hall,Tablet,754.32,2023-09-07
3148,Frank Moreno,Headphones,705.63,2024-07-14
3149,William Jacobs,Speaker,897.55,2023-12-16
3150,Michael Hancock,Printer,809.42,2023-09-15
3151,Aaron Thompson,Mouse,798.11,2023-12-24
3152,Joshua Kaufman,Smartphone,297.22,2024-12-25
3153,Angela Lopez,Camera,87.97,2024-03-23
3154,Carla Reid DDS,Keyboard,885.56,2024-10-14
3155,Donna Simmons,Headphones,771.14,2025-03-26
3156,Kerry Pena,Printer,521.14,2025-07-09
3157,Paul Brown,Printer,930.92,2023-09-16
3158,Nicholas Harvey,Headphones,345.63,2025-03-21
3159,Phillip Moran,Speaker,49.61,2023-08-10
3160,Anita Chapman,Speaker,246.72,2025-06-01
3161,Michael Gregory,Mouse,84.25,2023-09-19
3162,Ryan Hayes,Camera,106.43,
3163,Mr. Phillip Edwards,Printer,868.86,2025-08-01
3164,Kevin Williams,Laptop,503.92,2024-04-15
3165,Joel Mclean,Headphones,934.72,2025-04-11
3166,Julie Nolan,Monitor,580.75,2024-06-27
3167,Paul Barnes,Laptop,187.39,2023-08-19
3168,Eugene Fritz,Monitor,986.28,2024-11-06
3169,Adrian Moody,Camera,653.79,2024-11-27
3170,Kevin White,Laptop,971.96,2023-10-10
3171,Chris Rogers,Tablet,860.41,2023-08-17
3172,Eric Moses,Mouse,917.97,2024-09-06
3173,John Cummings,Tablet,517.35,2024-06-13
3174,Caitlin Costa,Tablet,379.95,2023-09-14
3175,Andrea Morris,Printer,455.59,2024-07-15
3176,David Harding,Smartphone,624.41,2025-03-11
3177,Adam Parker,Keyboard,702.75,2023-11-25
3178,Melinda Patterson,Headphones,854.53,2023-10-30
3179,Douglas Hardy,Headphones,574.43,2025-03-14
3180,Jaclyn Waller,Keyboard,394.34,2023-09-17
3181,Jason Clark,Laptop,355.45,2024-03-27
3182,Shane Edwards,Printer,901.13,2025-06-01
3183,Rachel Peters,Laptop,188.47,2024-09-26
3184,Cory Martinez,Speaker,770.53,2024-03-24
3185,Tricia Perez,Tablet,73.83,2024-10-08
3186,Robert Burns,Mouse,491.43,2024-07-10
3187,Jorge Davis,Camera,123.18,2025-01-31
3188,Angela Henry,Printer,164.18,2024-10-15
3189,Tina Adams,UNKNOWN_PRODUCT,326.98,2024-06-25
3190,Raven Hill,Smartphone,937.1,2023-11-14
3191,Amy Wright,Speaker,978.78,2024-11-06
3192,Roger Olson,Keyboard,869.34,2023-11-16
3193,Francisco Galloway,Speaker,277.15,2024-10-17
3194,Samantha Brewer,Laptop,150.32,2025-07-02
3195,Barbara Quinn,Laptop,305.35,2025-01-20
3196,Robert Campbell,Speaker,529.53,2025-03-02
3197,Robert Smith,Monitor,192.24,2024-02-08
3198,Alexander Pearson,Speaker,348.6,2025-02-09
3199,John Browning,Headphones,206.62,2023-11-17
3200,Kristi Wheeler,Camera,480.74,2025-02-06
3201,Donald Hill,Headphones,965.93,2024-12-30
3202,Christopher Anderson,Mouse,not_a_price,2025-06-30
3203,Sean Tran,Laptop,725.5,2024-04-27
3204,Nathan Pierce,Headphones,330.5,2024-11-03
3205,Jennifer Nguyen,Tablet,24.04,2025-04-04
3206,Douglas Cunningham,Headphones,504.45,2024-09-20
3207,Amy Love,Speaker,270.17,2023-11-06
3208,Barry Hernandez,Camera,943.89,2024-08-18
3209,Cynthia Fischer,Camera,642.53,2025-07-12
3210,Jason Potter,Smartphone,226.44,2024-07-26
3211,Kelly May,Speaker,699.48,2024-05-17
3212,Rodney Olsen,Mouse,383.78,2024-06-24
3213,Thomas Green,Keyboard,972.03,2024-01-23
3214,Kristin Williams,Smartphone,376.55,2025-04-09
3215,Andrew Robinson,Monitor,897.69,2024-01-19
3216,Seth Mason,Laptop,702.32,2024-03-25
3217,Meagan Smith,Camera,419.91,2025-02-11
3218,Michael Terry MD,Printer,431.59,2023-08-31
3219,Christine Aguilar,Tablet,122.25,2023-08-07
3220,Lauren Richardson,Speaker,379.39,2025-05-19
3221,Daniel Herrera,Headphones,547.34,2025-06-01
3222,Diana Hawkins,Speaker,637.77,2024-08-09
3223,Dakota Lawson,Laptop,995.41,2024-04-02
3224,David Wilson,UNKNOWN_PRODUCT,98.74,2024-02-26
3225,Larry Curtis,Laptop,501.44,2024-08-10
3226,Cody Williams,Printer,108.71,2025-03-12
3227,Shelly Gonzalez,Mouse,807.81,2024-09-21
3228,Sandra Craig,Speaker,219.75,2025-05-11
3229,Heather Brown,Printer,387.27,2024-11-01
3230,Stacey King,Camera,951.05,2024-08-09
3231,Daniel White,Camera,418.81,2024-04-02
3232,Dr. Nathan Ellis MD,Speaker,17.53,2025-02-03
3233,Karen Carlson,Keyboard,512.49,2025-03-05
3234,Teresa Jones,Monitor,314.32,2023-10-19
3235,Andre Williams,UNKNOWN_PRODUCT,676.57,2023-08-10
3236,Aaron Wallace,Smartphone,25.37,2025-01-15
3237,Anne Richardson,Tablet,842.36,2024-11-16
3238,Natalie Watson,Mouse,324.3,2024-02-22
3239,Elizabeth Johnson,Mouse,992.9,2023-10-28
3240,Jesus Randolph,Speaker,200.73,2025-07-20
3241,Barbara Fields,Smartphone,803.32,2025-06-28
3242,Shirley Frederick,Headphones,940.0,2023-12-07
3243,Nathaniel Gibson,Headphones,409.09,2025-05-10
3244,Denise Johnson,Headphones,443.03,2024-09-16
3245,Michael Lewis,Headphones,509.21,2024-05-18
3246,Andrew Reynolds,Speaker,844.6,2024-07-07
3247,Adam Merritt,Monitor,838.96,2024-11-23
3248,Sherri Mckinney,Tablet,211.72,2025-01-08
3249,Derek Lambert,Speaker,21.42,2025-07-06
3250,Michael Patrick,Headphones,37.54,2025-07-29
3251,Justin Vincent,Laptop,not_a_price,2024-09-13
3252,Rebecca Baldwin,Camera,638.12,2025-01-25
3253,Brandon Richardson,Headphones,247.32,2025-03-23
3254,Jacqueline Winters,Monitor,201.89,2025-01-13
3255,Erica Fowler,Speaker,772.69,2024-05-25
3256,Jacqueline Lucero,Monitor,92.13,2025-02-12
3257,Michael Preston,Smartphone,642.0,2024-12-07
3258,Tyrone Miller,Laptop,119.82,2024-02-03
3259,Tim Brewer,Laptop,116.01,2024-06-26
3260,Melanie Preston,Headphones,101.85,2024-04-09
3261,Vickie Thomas,Tablet,913.59,2024-04-07
3262,,Laptop,496.13,2024-09-24
3263,Rebecca Summers,Camera,959.63,2024-05-17
3264,Shirley Mooney,Speaker,381.5,2024-09-02
3265,Laura Scott,Camera,810.46,2024-09-07
3266,Nancy Sutton,Smartphone,904.6,2025-02-27
3267,Gabriel Copeland MD,Mouse,856.26,2025-06-16
3268,Sabrina Robinson,Tablet,993.8,2024-04-14
3269,Paul Rodriguez,Mouse,603.99,
3270,,Laptop,200.92,2023-12-17
3271,Ricky Wagner,Printer,516.63,2023-10-19
3272,Benjamin Clements,Tablet,123.64,2024-01-25
3273,Roger Weaver,Tablet,147.18,2023-10-11
3274,Allison Johnson,Headphones,274.91,2023-10-29
3275,Ricardo Jones,Laptop,355.07,2024-02-03
3276,Jennifer Howard,Monitor,472.37,2024-05-22
3277,Elizabeth Hughes,Speaker,517.53,2024-01-01
3278,Kevin Mendoza,Keyboard,257.59,2024-10-24
3279,John Johnson,Monitor,962.25,2024-03-22
3280,Michael Callahan,Mouse,318.47,2024-05-08
3281,Annette Barker,Camera,439.14,2024-10-28
3282,Wesley Henry,Mouse,749.61,2023-08-21
3283,John Bullock,Mouse,116.48,2024-07-14
3284,Angela Ramsey,Keyboard,571.47,2025-01-06
3285,Jordan Curry,Laptop,454.91,2024-01-25
3286,Mrs. Emily Waters,Printer,260.53,2025-04-17
3287,Jason Smith,Mouse,828.42,2023-11-03
3288,Phyllis Walls,Printer,not_a_price,2024-06-21
3289,Julie Terry,Tablet,435.09,2024-05-11
3290,Martha Williams,Keyboard,81.91,2024-10-03
3291,Katherine Barrera,Tablet,153.59,2024-03-03
3292,Dylan Rivera,Smartphone,325.4,
3293,Ryan Gonzalez,Keyboard,470.72,2024-07-22
3294,Reginald Roman,Keyboard,566.02,2025-05-24
3295,Amanda White,Mouse,220.05,2024-04-06
3296,Sarah Perez,Printer,285.27,2024-06-22
3297,Susan Garcia,Laptop,578.21,2023-11-11
3298,Theresa Hart,Speaker,324.61,2024-06-17
3299,Michael Smith,Keyboard,59.16,2024-08-19
3300,Madison Rodriguez,Smartphone,990.36,2024-07-13
3301,Justin Henderson,Laptop,458.26,2023-09-18
3302,Travis Howard,Mouse,389.03,2024-05-21
3303,Susan Hutchinson,Monitor,27.66,2023-10-29
3304,Kelly Ortega,Mouse,988.08,2024-06-23
3305,Jacqueline Baker MD,Monitor,139.75,2025-03-01
3306,Jason Castro,Smartphone,896.87,2024-01-18
3307,Casey Miles,UNKNOWN_PRODUCT,344.02,2023-08-10
3308,Richard Rodriguez,Laptop,831.55,2024-11-30
3309,Alexa Beard,Monitor,281.93,2023-11-10
3310,Shannon Solis,Speaker,88.97,2023-12-17
3311,John Garcia,Camera,616.2,2024-05-11
3312,Kimberly Lara,Camera,498.4,2023-11-16
3313,Jordan Callahan,Laptop,844.64,2023-09-20
3314,,Laptop,39.0,2024-01-29
3315,Sara Ward,Headphones,114.08,2024-01-13
3316,Anthony Reynolds,Speaker,234.08,2025-04-29
3317,Alyssa Powers,Tablet,817.99,2025-06-12
3318,Larry Camacho,Smartphone,934.77,2025-01-30
3319,,Monitor,884.49,2025-05-12
3320,Nicole Moore,Monitor,84.29,2024-10-12
3321,Raymond Reynolds,Mouse,793.71,2023-08-24
3322,Bradley Snow,Headphones,925.61,2023-11-16
3323,Jaclyn Long,Laptop,135.03,2024-07-06
3324,Sylvia Turner,Mouse,888.92,2024-08-27
3325,Eric Fry,Speaker,640.53,2024-08-09
3326,Seth Barker,Printer,532.31,2024-12-22
3327,Lisa Guerrero,Camera,976.59,2024-09-24
3328,Brandon Burns,Camera,233.57,2024-04-08
3329,Lynn King,Monitor,714.27,2024-02-14
3330,Dylan Palmer,Keyboard,662.89,2024-03-17
3331,Susan Knight,Keyboard,698.02,2024-04-12
3332,Roger Holmes,Camera,not_a_price,2024-05-28
3333,Jeff Hopkins,Camera,820.33,2025-02-13
3334,Brenda Carrillo,Laptop,347.05,2024-03-04
3335,Heather Daniels,Printer,518.79,2024-03-23
3336,Lauren Thompson,Monitor,711.43,2025-01-12
3337,Margaret Harris,Printer,114.6,2025-03-01
3338,Catherine Holland,Tablet,391.72,2024-07-30
3339,John Nelson,Mouse,518.33,2024-09-20
3340,Brianna Obrien,Keyboard,77.95,2024-02-02
3341,Robin Riggs,Monitor,951.98,2023-08-04
3342,Timothy Reilly,Laptop,155.82,2024-06-29
3343,Lauren Hill DDS,Laptop,248.16,2023-12-25
